date,['site_id'],['daily_mean_pm10_conentration']
2020-07-25,['60210003'],['21']
2020-07-26,['60210003'],['21']
2020-07-27,['60210003'],['29']
2020-07-28,['60210003'],['31']
2020-07-29,['60210003'],['25']
2020-07-30,['60210003'],['25']
2020-07-31,['60210003'],['24']
2020-01-01,['60231004'],['16']
2020-01-02,['60231004'],['28']
2020-01-03,['60231004'],['24']
2020-01-04,['60231004'],['18']
2020-01-05,['60231004'],['22']
2020-01-06,['60231004'],['29']
2020-01-07,['60231004'],['9']
2020-01-08,['60231004'],['7']
2020-01-09,['60231004'],['15']
2020-01-10,['60231004'],['8']
2020-01-11,['60231004'],['41']
2020-01-12,['60231004'],['14']
2020-01-13,['60231004'],['11']
2020-01-14,['60231004'],['17']
2020-01-15,['60231004'],['5']
2020-01-16,['60231004'],['7']
2020-01-18,['60231004'],['24']
2020-01-19,['60231004'],['37']
2020-01-20,['60231004'],['23']
2020-01-21,['60231004'],['9']
2020-01-22,['60231004'],['30']
2020-01-23,['60231004'],['22']
2020-01-24,['60231004'],['23']
2020-01-25,['60231004'],['16']
2020-01-26,['60231004'],['23']
2020-01-27,['60231004'],['4']
2020-01-28,['60231004'],['26']
2020-01-29,['60231004'],['19']
2020-01-30,['60231004'],['14']
2020-01-31,['60231004'],['30']
2020-02-02,['60231004'],['17']
2020-02-03,['60231004'],['13']
2020-02-04,['60231004'],['17']
2020-02-05,['60231004'],['15']
2020-02-06,['60231004'],['12']
2020-02-07,['60231004'],['12']
2020-02-08,['60231004'],['25']
2020-02-09,['60231004'],['29']
2020-02-10,['60231004'],['31']
2020-02-11,['60231004'],['30']
2020-02-12,['60231004'],['45']
2020-02-13,['60231004'],['11']
2020-02-14,['60231004'],['25']
2020-02-15,['60231004'],['29']
2020-02-16,['60231004'],['16']
2020-02-17,['60231004'],['19']
2020-02-18,['60231004'],['23']
2020-02-19,['60231004'],['20']
2020-02-20,['60231004'],['23']
2020-02-21,['60231004'],['27']
2020-02-22,['60231004'],['28']
2020-02-23,['60231004'],['23']
2020-02-24,['60231004'],['28']
2020-02-25,['60231004'],['21']
2020-02-26,['60231004'],['19']
2020-02-27,['60231004'],['14']
2020-02-28,['60231004'],['20']
2020-02-29,['60231004'],['24']
2020-03-01,['60231004'],['36']
2020-03-02,['60231004'],['33']
2020-03-03,['60231004'],['21']
2020-03-04,['60231004'],['22']
2020-03-05,['60231004'],['15']
2020-03-06,['60231004'],['12']
2020-03-07,['60231004'],['11']
2020-03-08,['60231004'],['12']
2020-03-09,['60231004'],['13']
2020-03-10,['60231004'],['19']
2020-03-11,['60231004'],['25']
2020-03-12,['60231004'],['40']
2020-03-13,['60231004'],['23']
2020-03-14,['60231004'],['10']
2020-03-15,['60231004'],['7']
2020-03-16,['60231004'],['11']
2020-03-17,['60231004'],['4']
2020-03-18,['60231004'],['8']
2020-03-19,['60231004'],['10']
2020-03-20,['60231004'],['11']
2020-03-21,['60231004'],['16']
2020-03-22,['60231004'],['17']
2020-03-23,['60231004'],['12']
2020-03-24,['60231004'],['7']
2020-03-25,['60231004'],['9']
2020-03-26,['60231004'],['11']
2020-03-27,['60231004'],['20']
2020-03-28,['60231004'],['9']
2020-03-29,['60231004'],['7']
2020-03-30,['60231004'],['3']
2020-03-31,['60231004'],['11']
2020-04-01,['60231004'],['10']
2020-04-02,['60231004'],['11']
2020-04-03,['60231004'],['8']
2020-04-04,['60231004'],['4']
2020-04-05,['60231004'],['5']
2020-04-06,['60231004'],['13']
2020-04-07,['60231004'],['16']
2020-04-08,['60231004'],['27']
2020-04-09,['60231004'],['19']
2020-04-10,['60231004'],['25']
2020-04-11,['60231004'],['27']
2020-04-12,['60231004'],['36']
2020-04-13,['60231004'],['23']
2020-04-14,['60231004'],['23']
2020-04-15,['60231004'],['19']
2020-04-16,['60231004'],['9']
2020-04-17,['60231004'],['15']
2020-04-18,['60231004'],['21']
2020-04-19,['60231004'],['14']
2020-04-20,['60231004'],['13']
2020-04-21,['60231004'],['11']
2020-04-22,['60231004'],['7']
2020-04-23,['60231004'],['4']
2020-04-24,['60231004'],['7']
2020-04-25,['60231004'],['4']
2020-04-26,['60231004'],['9']
2020-04-27,['60231004'],['10']
2020-04-28,['60231004'],['6']
2020-04-29,['60231004'],['6']
2020-04-30,['60231004'],['17']
2020-05-01,['60231004'],['15']
2020-05-02,['60231004'],['10']
2020-05-03,['60231004'],['10']
2020-05-04,['60231004'],['12']
2020-05-05,['60231004'],['17']
2020-05-06,['60231004'],['19']
2020-05-07,['60231004'],['22']
2020-05-08,['60231004'],['17']
2020-05-09,['60231004'],['17']
2020-05-10,['60231004'],['23']
2020-05-11,['60231004'],['10']
2020-05-12,['60231004'],['9']
2020-05-13,['60231004'],['11']
2020-05-14,['60231004'],['10']
2020-05-15,['60231004'],['12']
2020-05-16,['60231004'],['6']
2020-05-17,['60231004'],['6']
2020-05-18,['60231004'],['7']
2020-05-19,['60231004'],['11']
2020-05-20,['60231004'],['10']
2020-05-21,['60231004'],['12']
2020-05-22,['60231004'],['19']
2020-05-23,['60231004'],['20']
2020-05-24,['60231004'],['20']
2020-05-25,['60231004'],['15']
2020-05-26,['60231004'],['12']
2020-05-27,['60231004'],['12']
2020-05-28,['60231004'],['16']
2020-05-29,['60231004'],['31']
2020-05-30,['60231004'],['14']
2020-05-31,['60231004'],['15']
2020-06-01,['60231004'],['24']
2020-06-02,['60231004'],['23']
2020-06-03,['60231004'],['23']
2020-06-04,['60231004'],['30']
2020-06-05,['60231004'],['18']
2020-06-06,['60231004'],['15']
2020-06-07,['60231004'],['13']
2020-06-08,['60231004'],['12']
2020-06-09,['60231004'],['12']
2020-06-10,['60231004'],['8']
2020-06-11,['60231004'],['12']
2020-06-12,['60231004'],['9']
2020-06-13,['60231004'],['10']
2020-06-14,['60231004'],['10']
2020-06-15,['60231004'],['7']
2020-06-16,['60231004'],['10']
2020-06-17,['60231004'],['26']
2020-06-18,['60231004'],['31']
2020-06-19,['60231004'],['14']
2020-06-20,['60231004'],['8']
2020-06-21,['60231004'],['11']
2020-06-27,['60231004'],['21']
2020-06-28,['60231004'],['27']
2020-06-29,['60231004'],['30']
2020-01-01,['60250005'],['43']
2020-01-02,['60250005'],['54']
2020-01-03,['60250005'],['71']
2020-01-04,['60250005'],['60']
2020-01-05,['60250005'],['40']
2020-01-06,['60250005'],['52']
2020-01-07,['60250005'],['69']
2020-01-08,['60250005'],['91']
2020-01-09,['60250005'],['47']
2020-01-10,['60250005'],['62']
2020-01-11,['60250005'],['104']
2020-01-12,['60250005'],['54']
2020-01-13,['60250005'],['98']
2020-01-14,['60250005'],['71']
2020-01-15,['60250005'],['72']
2020-01-16,['60250005'],['99']
2020-01-17,['60250005'],['35']
2020-01-18,['60250005'],['22']
2020-01-19,['60250005'],['24']
2020-01-20,['60250005'],['107']
2020-01-21,['60250005'],['47']
2020-01-22,['60250005'],['35']
2020-01-23,['60250005'],['60']
2020-01-24,['60250005'],['61']
2020-01-25,['60250005'],['56']
2020-01-26,['60250005'],['67']
2020-01-27,['60250005'],['47']
2020-01-28,['60250005'],['77']
2020-01-29,['60250005'],['94']
2020-01-30,['60250005'],['57']
2020-01-31,['60250005'],['58']
2020-02-01,['60250005'],['68']
2020-02-02,['60250005'],['41']
2020-02-03,['60250005'],['85']
2020-02-04,['60250005'],['41']
2020-02-05,['60250005'],['56']
2020-02-06,['60250005'],['103']
2020-02-07,['60250005'],['84']
2020-02-08,['60250005'],['83']
2020-02-09,['60250005'],['22']
2020-02-10,['60250005'],['9']
2020-02-11,['60250005'],['19']
2020-02-12,['60250005'],['53']
2020-02-13,['60250005'],['51']
2020-02-14,['60250005'],['44']
2020-02-15,['60250005'],['57']
2020-02-16,['60250005'],['55']
2020-02-17,['60250005'],['78']
2020-02-18,['60250005'],['74']
2020-02-19,['60250005'],['66']
2020-02-20,['60250005'],['42']
2020-02-21,['60250005'],['76']
2020-02-22,['60250005'],['52']
2020-02-23,['60250005'],['18']
2020-02-24,['60250005'],['52']
2020-02-25,['60250005'],['30']
2020-02-26,['60250005'],['42']
2020-02-27,['60250005'],['46']
2020-02-28,['60250005'],['63']
2020-02-29,['60250005'],['67']
2020-01-01,['60250007'],['27']
2020-01-02,['60250007'],['17']
2020-01-03,['60250007'],['21']
2020-01-04,['60250007'],['25']
2020-01-05,['60250007'],['19']
2020-01-06,['60250007'],['21']
2020-01-07,['60250007'],['19']
2020-01-08,['60250007'],['28']
2020-01-09,['60250007'],['26']
2020-01-10,['60250007'],['22']
2020-01-11,['60250007'],['34']
2020-01-12,['60250007'],['25']
2020-01-13,['60250007'],['37']
2020-01-14,['60250007'],['45']
2020-01-15,['60250007'],['40']
2020-01-16,['60250007'],['39']
2020-01-17,['60250007'],['21']
2020-01-18,['60250007'],['19']
2020-01-19,['60250007'],['19']
2020-01-20,['60250007'],['46']
2020-01-21,['60250007'],['29']
2020-01-22,['60250007'],['41']
2020-01-23,['60250007'],['23']
2020-01-24,['60250007'],['28']
2020-01-25,['60250007'],['26']
2020-01-26,['60250007'],['26']
2020-01-27,['60250007'],['23']
2020-01-28,['60250007'],['27']
2020-01-29,['60250007'],['72']
2020-01-30,['60250007'],['22']
2020-01-31,['60250007'],['23']
2020-02-01,['60250007'],['18']
2020-02-02,['60250007'],['26']
2020-02-03,['60250007'],['98']
2020-02-04,['60250007'],['38']
2020-02-05,['60250007'],['27']
2020-02-06,['60250007'],['45']
2020-02-07,['60250007'],['38']
2020-02-08,['60250007'],['39']
2020-02-09,['60250007'],['24']
2020-02-10,['60250007'],['8']
2020-02-11,['60250007'],['11']
2020-02-12,['60250007'],['17']
2020-02-13,['60250007'],['27']
2020-02-14,['60250007'],['25']
2020-02-15,['60250007'],['27']
2020-02-16,['60250007'],['30']
2020-02-17,['60250007'],['37']
2020-02-18,['60250007'],['38']
2020-02-19,['60250007'],['38']
2020-02-20,['60250007'],['32']
2020-02-21,['60250007'],['32']
2020-02-22,['60250007'],['44']
2020-02-23,['60250007'],['11']
2020-02-24,['60250007'],['24']
2020-02-25,['60250007'],['33']
2020-02-26,['60250007'],['19']
2020-02-27,['60250007'],['31']
2020-02-28,['60250007'],['33']
2020-02-29,['60250007'],['34']
2020-03-01,['60250007'],['64']
2020-03-02,['60250007'],['17']
2020-03-03,['60250007'],['17']
2020-03-04,['60250007'],['27']
2020-03-05,['60250007'],['33']
2020-03-06,['60250007'],['21']
2020-03-07,['60250007'],['19']
2020-03-08,['60250007'],['6']
2020-03-09,['60250007'],['17']
2020-03-10,['60250007'],['4']
2020-03-11,['60250007'],['7']
2020-03-12,['60250007'],['5']
2020-03-13,['60250007'],['5']
2020-03-14,['60250007'],['9']
2020-03-15,['60250007'],['6']
2020-03-16,['60250007'],['20']
2020-03-17,['60250007'],['10']
2020-03-18,['60250007'],['4']
2020-03-19,['60250007'],['5']
2020-03-20,['60250007'],['9']
2020-03-21,['60250007'],['9']
2020-03-22,['60250007'],['8']
2020-03-23,['60250007'],['16']
2020-03-24,['60250007'],['10']
2020-03-25,['60250007'],['18']
2020-03-26,['60250007'],['20']
2020-03-27,['60250007'],['7']
2020-03-28,['60250007'],['16']
2020-03-29,['60250007'],['16']
2020-03-30,['60250007'],['20']
2020-03-31,['60250007'],['29']
2020-01-01,['60251003'],['14']
2020-01-02,['60251003'],['25']
2020-01-03,['60251003'],['46']
2020-01-04,['60251003'],['31']
2020-01-05,['60251003'],['21']
2020-01-06,['60251003'],['32']
2020-01-07,['60251003'],['30']
2020-01-08,['60251003'],['48']
2020-01-09,['60251003'],['35']
2020-01-10,['60251003'],['38']
2020-01-11,['60251003'],['49']
2020-01-12,['60251003'],['35']
2020-01-13,['60251003'],['44']
2020-01-14,['60251003'],['42']
2020-01-15,['60251003'],['44']
2020-01-16,['60251003'],['42']
2020-01-17,['60251003'],['20']
2020-01-18,['60251003'],['17']
2020-01-19,['60251003'],['19']
2020-01-20,['60251003'],['52']
2020-01-21,['60251003'],['40']
2020-01-22,['60251003'],['26']
2020-01-23,['60251003'],['22']
2020-01-24,['60251003'],['32']
2020-01-25,['60251003'],['30']
2020-01-26,['60251003'],['40']
2020-01-27,['60251003'],['29']
2020-01-28,['60251003'],['42']
2020-01-29,['60251003'],['84']
2020-01-30,['60251003'],['28']
2020-01-31,['60251003'],['24']
2020-02-01,['60251003'],['22']
2020-02-02,['60251003'],['30']
2020-02-03,['60251003'],['82']
2020-02-04,['60251003'],['32']
2020-02-05,['60251003'],['34']
2020-02-06,['60251003'],['54']
2020-02-07,['60251003'],['58']
2020-02-08,['60251003'],['60']
2020-02-09,['60251003'],['20']
2020-02-10,['60251003'],['10']
2020-02-11,['60251003'],['16']
2020-02-12,['60251003'],['37']
2020-02-13,['60251003'],['37']
2020-02-14,['60251003'],['43']
2020-02-15,['60251003'],['32']
2020-02-16,['60251003'],['42']
2020-02-17,['60251003'],['40']
2020-02-18,['60251003'],['44']
2020-02-19,['60251003'],['44']
2020-02-20,['60251003'],['33']
2020-02-21,['60251003'],['42']
2020-02-22,['60251003'],['34']
2020-02-23,['60251003'],['21']
2020-02-24,['60251003'],['32']
2020-02-25,['60251003'],['29']
2020-02-26,['60251003'],['19']
2020-02-27,['60251003'],['34']
2020-02-28,['60251003'],['33']
2020-02-29,['60251003'],['48']
2020-03-01,['60251003'],['39']
2020-03-02,['60251003'],['20']
2020-03-03,['60251003'],['24']
2020-03-04,['60251003'],['36']
2020-03-05,['60251003'],['35']
2020-03-06,['60251003'],['24']
2020-03-07,['60251003'],['23']
2020-03-08,['60251003'],['10']
2020-03-09,['60251003'],['31']
2020-03-10,['60251003'],['7']
2020-03-11,['60251003'],['12']
2020-03-12,['60251003'],['9']
2020-03-13,['60251003'],['13']
2020-03-14,['60251003'],['20']
2020-03-15,['60251003'],['11']
2020-03-16,['60251003'],['20']
2020-03-17,['60251003'],['21']
2020-03-18,['60251003'],['6']
2020-03-19,['60251003'],['9']
2020-03-20,['60251003'],['16']
2020-03-21,['60251003'],['11']
2020-03-22,['60251003'],['10']
2020-03-23,['60251003'],['16']
2020-03-24,['60251003'],['13']
2020-03-25,['60251003'],['22']
2020-03-26,['60251003'],['12']
2020-03-27,['60251003'],['10']
2020-03-28,['60251003'],['24']
2020-03-29,['60251003'],['16']
2020-03-30,['60251003'],['20']
2020-03-31,['60251003'],['33']
2020-01-01,['60254003'],['15']
2020-01-02,['60254003'],['15']
2020-01-03,['60254003'],['18']
2020-01-04,['60254003'],['20']
2020-01-05,['60254003'],['17']
2020-01-11,['60254003'],['28']
2020-01-12,['60254003'],['27']
2020-01-13,['60254003'],['34']
2020-01-14,['60254003'],['29']
2020-01-15,['60254003'],['31']
2020-01-16,['60254003'],['34']
2020-01-17,['60254003'],['24']
2020-01-18,['60254003'],['19']
2020-01-19,['60254003'],['15']
2020-01-20,['60254003'],['37']
2020-01-21,['60254003'],['28']
2020-01-22,['60254003'],['20']
2020-01-23,['60254003'],['21']
2020-01-24,['60254003'],['23']
2020-01-25,['60254003'],['19']
2020-01-26,['60254003'],['29']
2020-01-27,['60254003'],['20']
2020-01-28,['60254003'],['26']
2020-01-29,['60254003'],['105']
2020-01-30,['60254003'],['19']
2020-01-31,['60254003'],['18']
2020-02-01,['60254003'],['19']
2020-02-02,['60254003'],['75']
2020-02-03,['60254003'],['78']
2020-02-04,['60254003'],['54']
2020-02-05,['60254003'],['22']
2020-02-06,['60254003'],['51']
2020-02-07,['60254003'],['35']
2020-02-08,['60254003'],['38']
2020-02-09,['60254003'],['25']
2020-02-10,['60254003'],['12']
2020-02-11,['60254003'],['13']
2020-02-12,['60254003'],['18']
2020-02-13,['60254003'],['22']
2020-02-14,['60254003'],['24']
2020-02-15,['60254003'],['24']
2020-02-16,['60254003'],['31']
2020-02-17,['60254003'],['31']
2020-02-18,['60254003'],['27']
2020-02-19,['60254003'],['33']
2020-02-20,['60254003'],['29']
2020-02-21,['60254003'],['32']
2020-02-22,['60254003'],['39']
2020-02-23,['60254003'],['11']
2020-02-24,['60254003'],['20']
2020-02-25,['60254003'],['31']
2020-02-26,['60254003'],['23']
2020-02-27,['60254003'],['27']
2020-02-28,['60254003'],['30']
2020-02-29,['60254003'],['28']
2020-03-01,['60254003'],['70']
2020-03-02,['60254003'],['26']
2020-03-03,['60254003'],['22']
2020-03-04,['60254003'],['21']
2020-03-05,['60254003'],['27']
2020-03-06,['60254003'],['26']
2020-03-07,['60254003'],['24']
2020-03-08,['60254003'],['9']
2020-03-09,['60254003'],['23']
2020-03-10,['60254003'],['6']
2020-03-11,['60254003'],['9']
2020-03-12,['60254003'],['6']
2020-03-13,['60254003'],['7']
2020-03-14,['60254003'],['10']
2020-03-15,['60254003'],['7']
2020-03-16,['60254003'],['21']
2020-03-17,['60254003'],['10']
2020-03-18,['60254003'],['5']
2020-03-19,['60254003'],['7']
2020-03-20,['60254003'],['9']
2020-03-21,['60254003'],['10']
2020-03-22,['60254003'],['10']
2020-03-23,['60254003'],['16']
2020-03-24,['60254003'],['9']
2020-03-25,['60254003'],['16']
2020-03-26,['60254003'],['14']
2020-03-27,['60254003'],['11']
2020-03-28,['60254003'],['17']
2020-03-29,['60254003'],['19']
2020-03-30,['60254003'],['16']
2020-03-31,['60254003'],['28']
2020-01-01,['60254004'],['7']
2020-01-02,['60254004'],['6']
2020-01-03,['60254004'],['9']
2020-01-04,['60254004'],['11']
2020-01-05,['60254004'],['10']
2020-01-11,['60254004'],['16']
2020-01-12,['60254004'],['16']
2020-01-13,['60254004'],['27']
2020-01-14,['60254004'],['25']
2020-01-15,['60254004'],['25']
2020-01-16,['60254004'],['24']
2020-01-17,['60254004'],['17']
2020-01-18,['60254004'],['10']
2020-01-19,['60254004'],['9']
2020-01-20,['60254004'],['28']
2020-01-21,['60254004'],['17']
2020-01-22,['60254004'],['12']
2020-01-23,['60254004'],['13']
2020-01-24,['60254004'],['18']
2020-01-25,['60254004'],['14']
2020-01-26,['60254004'],['20']
2020-01-27,['60254004'],['18']
2020-01-28,['60254004'],['14']
2020-01-29,['60254004'],['32']
2020-01-30,['60254004'],['10']
2020-01-31,['60254004'],['14']
2020-02-01,['60254004'],['12']
2020-02-02,['60254004'],['20']
2020-02-03,['60254004'],['91']
2020-02-04,['60254004'],['19']
2020-02-05,['60254004'],['13']
2020-02-06,['60254004'],['33']
2020-02-07,['60254004'],['32']
2020-02-08,['60254004'],['36']
2020-02-09,['60254004'],['14']
2020-02-10,['60254004'],['9']
2020-02-11,['60254004'],['13']
2020-02-12,['60254004'],['11']
2020-02-13,['60254004'],['11']
2020-02-14,['60254004'],['14']
2020-02-15,['60254004'],['22']
2020-02-16,['60254004'],['26']
2020-02-17,['60254004'],['24']
2020-02-18,['60254004'],['23']
2020-02-19,['60254004'],['29']
2020-02-20,['60254004'],['23']
2020-02-21,['60254004'],['21']
2020-02-22,['60254004'],['30']
2020-02-23,['60254004'],['13']
2020-02-24,['60254004'],['21']
2020-02-25,['60254004'],['21']
2020-02-26,['60254004'],['17']
2020-02-27,['60254004'],['20']
2020-02-28,['60254004'],['25']
2020-02-29,['60254004'],['30']
2020-03-01,['60254004'],['37']
2020-03-02,['60254004'],['11']
2020-03-03,['60254004'],['17']
2020-03-04,['60254004'],['19']
2020-03-05,['60254004'],['21']
2020-03-06,['60254004'],['29']
2020-03-07,['60254004'],['19']
2020-03-08,['60254004'],['7']
2020-03-09,['60254004'],['19']
2020-03-10,['60254004'],['7']
2020-03-11,['60254004'],['4']
2020-03-12,['60254004'],['7']
2020-03-13,['60254004'],['8']
2020-03-14,['60254004'],['7']
2020-03-15,['60254004'],['6']
2020-03-16,['60254004'],['9']
2020-03-17,['60254004'],['6']
2020-03-18,['60254004'],['4']
2020-03-19,['60254004'],['4']
2020-03-20,['60254004'],['4']
2020-03-21,['60254004'],['7']
2020-03-22,['60254004'],['10']
2020-03-23,['60254004'],['24']
2020-03-24,['60254004'],['13']
2020-03-25,['60254004'],['19']
2020-03-26,['60254004'],['17']
2020-03-27,['60254004'],['9']
2020-03-28,['60254004'],['15']
2020-03-29,['60254004'],['24']
2020-03-30,['60254004'],['15']
2020-03-31,['60254004'],['25']
2020-01-01,['60270002'],['9']
2020-01-02,['60270002'],['12']
2020-01-03,['60270002'],['7']
2020-01-04,['60270002'],['8']
2020-01-05,['60270002'],['17']
2020-01-06,['60270002'],['12']
2020-01-07,['60270002'],['14']
2020-01-08,['60270002'],['15']
2020-01-09,['60270002'],['13']
2020-01-10,['60270002'],['8']
2020-01-11,['60270002'],['36']
2020-01-12,['60270002'],['15']
2020-01-13,['60270002'],['13']
2020-01-14,['60270002'],['25']
2020-01-15,['60270002'],['14']
2020-01-16,['60270002'],['70']
2020-01-17,['60270002'],['7']
2020-01-18,['60270002'],['9']
2020-01-19,['60270002'],['10']
2020-01-20,['60270002'],['11']
2020-01-21,['60270002'],['9']
2020-01-22,['60270002'],['12']
2020-01-23,['60270002'],['10']
2020-01-24,['60270002'],['14']
2020-01-25,['60270002'],['12']
2020-01-26,['60270002'],['12']
2020-01-27,['60270002'],['14']
2020-01-28,['60270002'],['10']
2020-02-04,['60270002'],['11']
2020-02-05,['60270002'],['16']
2020-02-06,['60270002'],['3']
2020-02-07,['60270002'],['11']
2020-02-08,['60270002'],['77']
2020-02-09,['60270002'],['31']
2020-02-10,['60270002'],['23']
2020-02-11,['60270002'],['7']
2020-02-12,['60270002'],['9']
2020-02-13,['60270002'],['14']
2020-02-14,['60270002'],['15']
2020-02-15,['60270002'],['15']
2020-02-16,['60270002'],['26']
2020-02-17,['60270002'],['17']
2020-02-18,['60270002'],['37']
2020-02-19,['60270002'],['23']
2020-02-20,['60270002'],['22']
2020-02-21,['60270002'],['22']
2020-02-22,['60270002'],['12']
2020-02-23,['60270002'],['9']
2020-02-24,['60270002'],['8']
2020-02-25,['60270002'],['10']
2020-02-26,['60270002'],['10']
2020-02-27,['60270002'],['11']
2020-02-28,['60270002'],['13']
2020-02-29,['60270002'],['15']
2020-03-01,['60270002'],['20']
2020-03-02,['60270002'],['11']
2020-03-03,['60270002'],['8']
2020-03-04,['60270002'],['16']
2020-03-05,['60270002'],['19']
2020-03-06,['60270002'],['31']
2020-03-07,['60270002'],['36']
2020-03-08,['60270002'],['17']
2020-03-09,['60270002'],['14']
2020-03-10,['60270002'],['14']
2020-03-12,['60270002'],['5']
2020-03-13,['60270002'],['30']
2020-03-14,['60270002'],['41']
2020-03-15,['60270002'],['31']
2020-03-16,['60270002'],['11']
2020-03-17,['60270002'],['2']
2020-03-18,['60270002'],['3']
2020-03-19,['60270002'],['4']
2020-03-20,['60270002'],['4']
2020-03-21,['60270002'],['4']
2020-03-22,['60270002'],['11']
2020-03-23,['60270002'],['7']
2020-03-24,['60270002'],['10']
2020-03-25,['60270002'],['11']
2020-03-26,['60270002'],['7']
2020-03-27,['60270002'],['10']
2020-03-28,['60270002'],['16']
2020-03-29,['60270002'],['12']
2020-03-30,['60270002'],['12']
2020-03-31,['60270002'],['14']
2020-04-01,['60270002'],['18']
2020-04-02,['60270002'],['31']
2020-04-03,['60270002'],['14']
2020-04-04,['60270002'],['22']
2020-04-05,['60270002'],['74']
2020-04-06,['60270002'],['5']
2020-04-07,['60270002'],['7']
2020-04-08,['60270002'],['4']
2020-04-09,['60270002'],['1']
2020-04-10,['60270002'],['5']
2020-04-11,['60270002'],['6']
2020-04-14,['60270002'],['11']
2020-04-15,['60270002'],['14']
2020-04-16,['60270002'],['19']
2020-04-17,['60270002'],['13']
2020-04-18,['60270002'],['6']
2020-04-19,['60270002'],['11']
2020-04-20,['60270002'],['11']
2020-04-21,['60270002'],['10']
2020-04-22,['60270002'],['13']
2020-04-23,['60270002'],['16']
2020-04-24,['60270002'],['13']
2020-04-25,['60270002'],['19']
2020-04-26,['60270002'],['20']
2020-04-27,['60270002'],['17']
2020-04-30,['60270002'],['15']
2020-05-01,['60270002'],['14']
2020-05-05,['60270002'],['23']
2020-05-06,['60270002'],['33']
2020-05-07,['60270002'],['20']
2020-05-08,['60270002'],['29']
2020-05-09,['60270002'],['32']
2020-05-10,['60270002'],['22']
2020-05-11,['60270002'],['25']
2020-05-12,['60270002'],['20']
2020-05-13,['60270002'],['14']
2020-05-14,['60270002'],['13']
2020-05-15,['60270002'],['20']
2020-05-16,['60270002'],['33']
2020-05-17,['60270002'],['34']
2020-05-18,['60270002'],['52']
2020-05-19,['60270002'],['13']
2020-05-20,['60270002'],['12']
2020-05-21,['60270002'],['15']
2020-05-22,['60270002'],['32']
2020-05-23,['60270002'],['14']
2020-05-24,['60270002'],['15']
2020-05-25,['60270002'],['22']
2020-05-26,['60270002'],['24']
2020-05-27,['60270002'],['19']
2020-05-28,['60270002'],['22']
2020-05-29,['60270002'],['56']
2020-05-30,['60270002'],['88']
2020-05-31,['60270002'],['21']
2020-06-01,['60270002'],['19']
2020-06-02,['60270002'],['25']
2020-06-03,['60270002'],['25']
2020-06-04,['60270002'],['25']
2020-06-05,['60270002'],['34']
2020-06-06,['60270002'],['20']
2020-06-07,['60270002'],['34']
2020-06-08,['60270002'],['11']
2020-06-09,['60270002'],['15']
2020-06-10,['60270002'],['16']
2020-06-11,['60270002'],['28']
2020-06-12,['60270002'],['54']
2020-06-13,['60270002'],['13']
2020-06-14,['60270002'],['16']
2020-06-15,['60270002'],['25']
2020-06-16,['60270002'],['17']
2020-06-17,['60270002'],['44']
2020-06-18,['60270002'],['17']
2020-06-19,['60270002'],['24']
2020-06-20,['60270002'],['30']
2020-06-21,['60270002'],['27']
2020-06-22,['60270002'],['27']
2020-06-23,['60270002'],['36']
2020-06-24,['60270002'],['29']
2020-06-25,['60270002'],['45']
2020-06-26,['60270002'],['42']
2020-06-27,['60270002'],['29']
2020-06-28,['60270002'],['119']
2020-06-29,['60270002'],['27']
2020-06-30,['60270002'],['22']
2020-01-01,['60270004'],['9']
2020-01-02,['60270004'],['8']
2020-01-03,['60270004'],['12']
2020-01-04,['60270004'],['8']
2020-01-05,['60270004'],['7']
2020-01-06,['60270004'],['7']
2020-01-07,['60270004'],['8']
2020-01-08,['60270004'],['9']
2020-01-09,['60270004'],['7']
2020-01-10,['60270004'],['11']
2020-01-11,['60270004'],['8']
2020-01-12,['60270004'],['8']
2020-01-13,['60270004'],['9']
2020-01-14,['60270004'],['17']
2020-01-15,['60270004'],['8']
2020-01-16,['60270004'],['31']
2020-01-17,['60270004'],['7']
2020-01-18,['60270004'],['6']
2020-01-19,['60270004'],['8']
2020-01-20,['60270004'],['5']
2020-01-21,['60270004'],['7']
2020-01-22,['60270004'],['8']
2020-01-23,['60270004'],['9']
2020-01-24,['60270004'],['8']
2020-01-25,['60270004'],['9']
2020-01-26,['60270004'],['5']
2020-01-27,['60270004'],['8']
2020-01-28,['60270004'],['6']
2020-01-29,['60270004'],['16']
2020-01-30,['60270004'],['7']
2020-01-31,['60270004'],['10']
2020-02-01,['60270004'],['9']
2020-02-02,['60270004'],['45']
2020-02-03,['60270004'],['26']
2020-02-04,['60270004'],['9']
2020-02-05,['60270004'],['9']
2020-02-06,['60270004'],['4']
2020-02-07,['60270004'],['10']
2020-02-08,['60270004'],['17']
2020-02-09,['60270004'],['40']
2020-02-10,['60270004'],['24']
2020-02-11,['60270004'],['16']
2020-02-12,['60270004'],['8']
2020-02-13,['60270004'],['9']
2020-02-14,['60270004'],['10']
2020-02-15,['60270004'],['11']
2020-02-16,['60270004'],['16']
2020-02-17,['60270004'],['12']
2020-02-18,['60270004'],['22']
2020-02-19,['60270004'],['18']
2020-02-20,['60270004'],['14']
2020-02-21,['60270004'],['13']
2020-02-22,['60270004'],['7']
2020-02-23,['60270004'],['8']
2020-02-24,['60270004'],['5']
2020-02-25,['60270004'],['9']
2020-02-26,['60270004'],['8']
2020-02-27,['60270004'],['8']
2020-02-28,['60270004'],['9']
